,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
304,2014-10-21,397757.3081721484,154078.5902853238,502472.714102464,397757.3081721484,397757.3081721484,-71055.25998644454,-71055.25998644454,-71055.25998644454,-3556.2153779519053,-3556.2153779519053,-3556.2153779519053,-67499.04460849264,-67499.04460849264,-67499.04460849264,0.0,0.0,0.0,326702.04818570387
305,2014-10-22,397901.7568459489,177056.9159323226,501500.13471165363,397901.7568459489,397901.7568459489,-63957.47638770453,-63957.47638770453,-63957.47638770453,6275.536517462379,6275.536517462379,6275.536517462379,-70233.0129051669,-70233.0129051669,-70233.0129051669,0.0,0.0,0.0,333944.2804582444
306,2014-10-23,398046.2055197494,159603.03783569392,495447.70028958714,398046.2055197494,398046.2055197494,-70226.9847558926,-70226.9847558926,-70226.9847558926,2363.326134395725,2363.326134395725,2363.326134395725,-72590.31089028834,-72590.31089028834,-72590.31089028834,0.0,0.0,0.0,327819.2207638568
307,2014-10-24,398190.65419354977,141191.81393544775,483056.13345554925,398190.65419354977,398190.65419354977,-79620.11436354395,-79620.11436354395,-79620.11436354395,-5084.718113656068,-5084.718113656068,-5084.718113656068,-74535.39624988788,-74535.39624988788,-74535.39624988788,0.0,0.0,0.0,318570.53983000584
308,2014-10-25,398335.1028673502,149980.8971062877,480290.3676494191,398335.1028673502,398335.1028673502,-76881.5669401363,-76881.5669401363,-76881.5669401363,-837.1366326462635,-837.1366326462635,-837.1366326462635,-76044.43030749004,-76044.43030749004,-76044.43030749004,0.0,0.0,0.0,321453.5359272139
309,2014-10-26,398479.5515411507,137482.90707508454,498042.15603248094,398479.5515411507,398479.5515411507,-74214.5923375359,-74214.5923375359,-74214.5923375359,2891.201047659142,2891.201047659142,2891.201047659142,-77105.79338519504,-77105.79338519504,-77105.79338519504,0.0,0.0,0.0,324264.95920361485
310,2014-10-27,398624.0002149512,165752.44223824068,494468.9749544913,398624.0002149511,398624.0002149511,-79772.21453088298,-79772.21453088298,-79772.21453088298,-2051.9935752284387,-2051.9935752284387,-2051.9935752284387,-77720.22095565454,-77720.22095565454,-77720.22095565454,0.0,0.0,0.0,318851.7856840682
311,2014-10-28,398768.4488887516,145706.5792837579,490832.63307852356,398768.4488887516,398768.4488887516,-81456.77250737291,-81456.77250737291,-81456.77250737291,-3556.2153779609494,-3556.2153779609494,-3556.2153779609494,-77900.55712941197,-77900.55712941197,-77900.55712941197,0.0,0.0,0.0,317311.6763813787
312,2014-10-29,398912.8975625521,149370.86138313185,520288.62538551923,398912.8975625521,398912.8975625521,-71395.59747510383,-71395.59747510383,-71395.59747510383,6275.536517457837,6275.536517457837,6275.536517457837,-77671.13399256166,-77671.13399256166,-77671.13399256166,0.0,0.0,0.0,327517.3000874483
313,2014-10-30,399057.3462363525,144815.4035881741,489747.0583161356,399057.3462363525,399057.3462363525,-74703.47090553635,-74703.47090553635,-74703.47090553635,2363.32613438528,2363.32613438528,2363.32613438528,-77066.79703992163,-77066.79703992163,-77066.79703992163,0.0,0.0,0.0,324353.87533081614
314,2014-10-31,399201.79491015297,136428.9609183615,495723.81866677315,399201.79491015297,399201.79491015297,-81216.32618718177,-81216.32618718177,-81216.32618718177,-5084.718113659397,-5084.718113659397,-5084.718113659397,-76131.60807352237,-76131.60807352237,-76131.60807352237,0.0,0.0,0.0,317985.4687229712
315,2014-11-01,399346.2435839535,137578.62940432192,501523.583952068,399346.2435839535,399346.2435839535,-75754.4037416145,-75754.4037416145,-75754.4037416145,-837.1366326388799,-837.1366326388799,-837.1366326388799,-74917.26710897562,-74917.26710897562,-74917.26710897562,0.0,0.0,0.0,323591.839842339
316,2014-11-02,399490.6922577539,152509.1853449691,525446.9244889667,399490.6922577539,399490.6922577539,-70590.10268614031,-70590.10268614031,-70590.10268614031,2891.2010476606592,2891.2010476606592,2891.2010476606592,-73481.30373380097,-73481.30373380097,-73481.30373380097,0.0,0.0,0.0,328900.5895716136
317,2014-11-03,399635.1409315544,146658.138582742,486013.9280063723,399635.1409315544,399635.1409315544,-73937.08928797799,-73937.08928797799,-73937.08928797799,-2051.9935752172773,-2051.9935752172773,-2051.9935752172773,-71885.09571276071,-71885.09571276071,-71885.09571276071,0.0,0.0,0.0,325698.05164357636
318,2014-11-04,399779.58960535476,142167.88095588618,484047.2325944662,399779.58960535476,399779.58960535476,-73747.99357917326,-73747.99357917326,-73747.99357917326,-3556.215377955946,-3556.215377955946,-3556.215377955946,-70191.77820121731,-70191.77820121731,-70191.77820121731,0.0,0.0,0.0,326031.5960261815
319,2014-11-05,399946.68551704,163357.4933903266,516917.01619815594,399946.68551704,399946.68551704,-62188.57401315841,-62188.57401315841,-62188.57401315841,6275.536517447869,6275.536517447869,6275.536517447869,-68464.11053060627,-68464.11053060627,-68464.11053060627,0.0,0.0,0.0,337758.11150388164
320,2014-11-06,400113.78142872517,150585.9243243907,507491.2506555668,400113.78142872517,400113.78142872517,-64399.04291553266,-64399.04291553266,-64399.04291553266,2363.3261343748345,2363.3261343748345,2363.3261343748345,-66762.36904990749,-66762.36904990749,-66762.36904990749,0.0,0.0,0.0,335714.7385131925
321,2014-11-07,400280.87734041037,161772.18352575527,508681.22773682646,400280.87734041037,400280.87734041037,-70227.05200335487,-70227.05200335487,-70227.05200335487,-5084.718113662725,-5084.718113662725,-5084.718113662725,-65142.33388969215,-65142.33388969215,-65142.33388969215,0.0,0.0,0.0,330053.8253370555
322,2014-11-08,400447.9732520956,154080.98861144824,520057.3625697971,400447.9732520956,400447.9732520956,-64490.571402043264,-64490.571402043264,-64490.571402043264,-837.1366326483466,-837.1366326483466,-837.1366326483466,-63653.43476939492,-63653.43476939492,-63653.43476939492,0.0,0.0,0.0,335957.4018500523
323,2014-11-09,400615.0691637807,165219.17202656105,509944.791255841,400615.0691637807,400615.0691637807,-59445.91512406573,-59445.91512406573,-59445.91512406573,2891.2010476582395,2891.2010476582395,2891.2010476582395,-62337.11617172397,-62337.11617172397,-62337.11617172397,0.0,0.0,0.0,341169.154039715
324,2014-11-10,400782.165075466,163958.27727341023,503640.86368329957,400782.165075466,400782.165075466,-63277.46907398204,-63277.46907398204,-63277.46907398204,-2051.993575223807,-2051.993575223807,-2051.993575223807,-61225.475498758235,-61225.475498758235,-61225.475498758235,0.0,0.0,0.0,337504.69600148394
325,2014-11-11,400949.2609871511,160893.89612611037,507583.32081665576,400949.2609871511,400949.2609871511,-63896.434779674586,-63896.434779674586,-63896.434779674586,-3556.215377950704,-3556.215377950704,-3556.215377950704,-60340.21940172387,-60340.21940172387,-60340.21940172387,0.0,0.0,0.0,337052.82620747655
326,2014-11-12,401116.3568988363,168769.73215751792,501407.545111405,401116.3568988363,401116.3568988363,-53416.4370763499,-53416.4370763499,-53416.4370763499,6275.536517453749,6275.536517453749,6275.536517453749,-59691.97359380366,-59691.97359380366,-59691.97359380366,0.0,0.0,0.0,347699.9198224864
327,2014-11-13,401283.45281052147,153190.17951841827,512025.50185411685,401283.45281052147,401283.45281052147,-56916.644275689054,-56916.644275689054,-56916.644275689054,2363.3261343879153,2363.3261343879153,2363.3261343879153,-59279.97041007697,-59279.97041007697,-59279.97041007697,0.0,0.0,0.0,344366.80853483244
328,2014-11-14,401450.54872220673,169692.86314736886,508964.81634888094,401450.54872220673,401450.54872220673,-64176.84462213385,-64176.84462213385,-64176.84462213385,-5084.718113660438,-5084.718113660438,-5084.718113660438,-59092.12650847342,-59092.12650847342,-59092.12650847342,0.0,0.0,0.0,337273.70410007285
329,2014-11-15,401617.6446338919,163053.69256931805,520975.4996984014,401617.6446338919,401617.6446338919,-59942.64740445854,-59942.64740445854,-59942.64740445854,-837.1366326465181,-837.1366326465181,-837.1366326465181,-59105.51077181202,-59105.51077181202,-59105.51077181202,0.0,0.0,0.0,341674.9972294333
330,2014-11-16,401784.7405455771,179931.71526585656,524061.447645501,401784.7405455771,401784.7405455771,-56395.98900639554,-56395.98900639554,-56395.98900639554,2891.20104765582,2891.20104765582,2891.20104765582,-59287.19005405135,-59287.19005405135,-59287.19005405135,0.0,0.0,0.0,345388.75153918157
331,2014-11-17,401951.8364572623,170299.82757408774,516985.02654820145,401951.8364572623,401951.8364572623,-61647.42187164342,-61647.42187164342,-61647.42187164342,-2051.9935752303363,-2051.9935752303363,-2051.9935752303363,-59595.428296413076,-59595.428296413076,-59595.428296413076,0.0,0.0,0.0,340304.4145856189
332,2014-11-18,402118.9323689474,154992.37027596083,505232.49393911625,402118.9323689474,402118.9323689474,-63537.418476453575,-63537.418476453575,-63537.418476453575,-3556.2153779454607,-3556.2153779454607,-3556.2153779454607,-59981.20309850812,-59981.20309850812,-59981.20309850812,0.0,0.0,0.0,338581.51389249385
333,2014-11-19,402286.0282806327,166814.11603436765,524927.8334523811,402286.0282806327,402286.0282806327,-54114.45690608786,-54114.45690608786,-54114.45690608786,6275.536517446495,6275.536517446495,6275.536517446495,-60389.99342353434,-60389.99342353434,-60389.99342353434,0.0,0.0,0.0,348171.5713745448
334,2014-11-20,402453.12419231783,172693.15839140344,515433.84537112806,402453.12419231783,402453.12419231783,-58400.45693900693,-58400.45693900693,-58400.45693900693,2363.3261343821177,2363.3261343821177,2363.3261343821177,-60763.783073389044,-60763.783073389044,-60763.783073389044,0.0,0.0,0.0,344052.6672533109
335,2014-11-21,402620.22010400303,173872.00192427932,509133.73383602704,402620.22010400303,402620.22010400303,-66127.93529136552,-66127.93529136552,-66127.93529136552,-5084.718113658103,-5084.718113658103,-5084.718113658103,-61043.217177707425,-61043.217177707425,-61043.217177707425,0.0,0.0,0.0,336492.2848126375
336,2014-11-22,402787.3160156882,170647.70920961426,523734.39104058425,402787.3160156882,402787.3160156882,-62006.980073349456,-62006.980073349456,-62006.980073349456,-837.1366326504284,-837.1366326504284,-837.1366326504284,-61169.84344069902,-61169.84344069902,-61169.84344069902,0.0,0.0,0.0,340780.33594233874
337,2014-11-23,402954.41192737344,164076.9225226016,538507.7366352676,402954.41192737344,402954.41192737344,-58197.16541564829,-58197.16541564829,-58197.16541564829,2891.201047657749,2891.201047657749,2891.201047657749,-61088.366463306054,-61088.366463306054,-61088.366463306054,0.0,0.0,0.0,344757.2465117251
338,2014-11-24,403121.5078390586,159977.61172656936,514920.5807204637,403121.5078390586,403121.5078390586,-62800.83580385853,-62800.83580385853,-62800.83580385853,-2051.9935752191745,-2051.9935752191745,-2051.9935752191745,-60748.84222863936,-60748.84222863936,-60748.84222863936,0.0,0.0,0.0,340320.67203520006
339,2014-11-25,403288.6037507438,175035.12982461206,517488.2591051292,403288.6037507438,403288.6037507438,-63664.95623692893,-63664.95623692893,-63664.95623692893,-3556.215377954505,-3556.215377954505,-3556.215377954505,-60108.74085897442,-60108.74085897442,-60108.74085897442,0.0,0.0,0.0,339623.64751381485
340,2014-11-26,403455.69966242893,165547.44128627208,531977.6931706943,403455.69966242893,403455.69966242893,-52859.27249350683,-52859.27249350683,-52859.27249350683,6275.536517449662,6275.536517449662,6275.536517449662,-59134.809010956495,-59134.809010956495,-59134.809010956495,0.0,0.0,0.0,350596.4271689221
341,2014-11-27,403622.79557411413,186291.02517188652,537510.0305592407,403622.79557411413,403622.79557411413,-55441.3425550062,-55441.3425550062,-55441.3425550062,2363.3261343763197,2363.3261343763197,2363.3261343763197,-57804.66868938252,-57804.66868938252,-57804.66868938252,0.0,0.0,0.0,348181.4530191079
342,2014-11-28,403789.8914857993,178158.84765750263,517771.55341004784,403789.8914857993,403789.8914857993,-61192.81479504668,-61192.81479504668,-61192.81479504668,-5084.718113655769,-5084.718113655769,-5084.718113655769,-56108.09668139092,-56108.09668139092,-56108.09668139092,0.0,0.0,0.0,342597.0766907526
343,2014-11-29,403956.98739748454,171406.95609937943,530010.0560373977,403956.98739748454,403956.98739748454,-54885.07466560734,-54885.07466560734,-54885.07466560734,-837.1366326654512,-837.1366326654512,-837.1366326654512,-54047.938032941885,-54047.938032941885,-54047.938032941885,0.0,0.0,0.0,349071.9127318772
344,2014-11-30,404124.08330916974,176070.28621812767,536851.247437387,404124.08330916974,404124.08330916974,-48749.41669263256,-48749.41669263256,-48749.41669263256,2891.201047659266,2891.201047659266,2891.201047659266,-51640.61774029183,-51640.61774029183,-51640.61774029183,0.0,0.0,0.0,355374.6666165372
345,2014-12-01,404291.1792208549,166516.9433381185,520166.4004042893,404291.1792208549,404291.1792208549,-50968.220373401266,-50968.220373401266,-50968.220373401266,-2051.9935752257047,-2051.9935752257047,-2051.9935752257047,-48916.22679817556,-48916.22679817556,-48916.22679817556,0.0,0.0,0.0,353322.95884745364
346,2014-12-02,404458.27513254015,197263.47232679703,522445.7318242222,404458.27513254015,404458.27513254015,-49474.38695647888,-49474.38695647888,-49474.38695647888,-3556.2153779495015,-3556.2153779495015,-3556.2153779495015,-45918.171578529385,-45918.171578529385,-45918.171578529385,0.0,0.0,0.0,354983.8881760613
347,2014-12-03,404625.3710442253,184449.47162933467,535837.7283542632,404625.3710442253,404625.3710442253,-36426.85230933255,-36426.85230933255,-36426.85230933255,6275.536517452831,6275.536517452831,6275.536517452831,-42702.38882678538,-42702.38882678538,-42702.38882678538,0.0,0.0,0.0,368198.5187348927
348,2014-12-04,404792.4669559105,193527.56072754262,541733.5277055004,404792.46695591044,404792.46695591044,-36972.81582296276,-36972.81582296276,-36972.81582296276,2363.326134365874,2363.326134365874,2363.326134365874,-39336.14195732863,-39336.14195732863,-39336.14195732863,0.0,0.0,0.0,367819.65113294777
349,2014-12-05,404959.56286759564,196737.47977804404,530341.2562120444,404959.56286759564,404959.56286759564,-40981.14551362936,-40981.14551362936,-40981.14551362936,-5084.718113659144,-5084.718113659144,-5084.718113659144,-35896.42739997022,-35896.42739997022,-35896.42739997022,0.0,0.0,0.0,363978.4173539663
350,2014-12-06,405126.65877928084,201094.8963327099,543528.3286444378,405126.65877928084,405126.65877928084,-33305.16872916143,-33305.16872916143,-33305.16872916143,-837.1366326580671,-837.1366326580671,-837.1366326580671,-32468.03209650336,-32468.03209650336,-32468.03209650336,0.0,0.0,0.0,371821.4900501194
351,2014-12-07,405293.754690966,196461.57223179875,555008.8619290987,405293.754690966,405293.754690966,-26250.093443821155,-26250.093443821155,-26250.093443821155,2891.201047656846,2891.201047656846,2891.201047656846,-29141.294491478006,-29141.294491478006,-29141.294491478006,0.0,0.0,0.0,379043.6612471448
352,2014-12-08,405460.85060265125,209758.6973639749,548912.1663528513,405460.85060265125,405460.85060265125,-28061.62472838408,-28061.62472838408,-28061.62472838408,-2051.993575229954,-2051.993575229954,-2051.993575229954,-26009.631153154118,-26009.631153154118,-26009.631153154118,0.0,0.0,0.0,377399.22587426717
353,2014-12-09,405627.94651433645,199910.89789117375,553277.4156449917,405627.94651433645,405627.94651433645,-26723.114570255166,-26723.114570255166,-26723.114570255166,-3556.215377958306,-3556.215377958306,-3556.215377958306,-23166.899192296856,-23166.899192296856,-23166.899192296856,0.0,0.0,0.0,378904.8319440813
354,2014-12-10,405795.0424260216,220090.22684410244,575001.9816042773,405795.0424260216,405795.0424260216,-14429.134140880215,-14429.134140880215,-14429.134140880215,6275.536517448285,6275.536517448285,6275.536517448285,-20704.670658328498,-20704.670658328498,-20704.670658328498,0.0,0.0,0.0,391365.9082851414
355,2014-12-11,405962.1383554163,208202.4349904468,562465.3108435356,405962.1383554163,405962.1383554163,-16346.172751432148,-16346.172751432148,-16346.172751432148,2363.326134383603,2363.326134383603,2363.326134383603,-18709.498885815752,-18709.498885815752,-18709.498885815752,0.0,0.0,0.0,389615.96560398414
356,2014-12-12,406129.2342848109,216754.71795908778,560668.8974370761,406129.2342848109,406129.2342848109,-22344.976318265744,-22344.976318265744,-22344.976318265744,-5084.718113656811,-5084.718113656811,-5084.718113656811,-17260.25820460893,-17260.25820460893,-17260.25820460893,0.0,0.0,0.0,383784.2579665452
